Model ID,Performance,Performance Bin,Length Width Ratio,Length Width Bin,Display Ratio,Display Ratio Bin
1543,0.23528343533333337,Medium Performance,1.7843134621542303,Vertical Screen,1.9523809514561405,Vertical Display
1542,0.2617384616666667,Medium Performance,1.7608391756340909,Vertical Screen,2.4661654092991694,Vertical Display
1567,0.17233822033333332,Medium Performance,1.7528768132934491,Vertical Screen,2.510204088804665,Vertical Display
1566,0.17233822033333332,Medium Performance,1.7528768132934491,Vertical Screen,2.510204088804665,Vertical Display
1565,0.11196556699999999,Low Performance,0.4602023030716509,Horizantal Screen,0.7706766900013852,Horizantal Display
1564,0.12059314300000001,Low Performance,1.7094117239081936,Vertical Screen,1.1536796557127116,Vertical Display
1563,0.17233822033333332,Medium Performance,1.7528768132934491,Vertical Screen,2.510204088804665,Vertical Display
1562,0.18237338233333333,Medium Performance,1.693800143292143,Vertical Screen,2.510204088804665,Vertical Display
1561,0.15499697933333334,Medium Performance,2.087954884463501,Vertical Screen,2.510204088804665,Vertical Display
1554,0.159110707,Medium Performance,1.6432674814485844,Vertical Screen,1.1536796557127116,Vertical Display
1559,0.1695584343333333,Medium Performance,2.0773020631166186,Vertical Screen,3.2074830072424687,Vertical Display
1558,0.20268539200000002,Medium Performance,1.829563661303473,Vertical Screen,2.510204088804665,Vertical Display
1557,0.13765573833333336,Medium Performance,1.7296323808065002,Vertical Screen,2.510204088804665,Vertical Display
1556,0.17716489000000002,Medium Performance,1.693800143292143,Vertical Screen,2.510204088804665,Vertical Display
1555,0.2617384616666667,Medium Performance,1.8882904017559052,Vertical Screen,2.4661654092991694,Vertical Display
1560,0.15499697933333334,Medium Performance,2.194483198714678,Vertical Screen,2.510204088804665,Vertical Display
1577,0.17233822033333332,Medium Performance,1.5631080909153847,Vertical Screen,2.510204088804665,Vertical Display
1583,0.2196579586666667,Medium Performance,1.755203531986024,Vertical Screen,1.9523809514561405,Vertical Display
1582,0.156330921,Medium Performance,1.3890509879912003,Vertical Screen,1.5974026045183,Vertical Display
1580,0.17233822033333332,Medium Performance,1.7645432199823317,Vertical Screen,2.510204088804665,Vertical Display
1579,0.17233822033333332,Medium Performance,1.7528768132934491,Vertical Screen,2.510204088804665,Vertical Display
1578,0.17233822033333332,Medium Performance,1.5631080909153847,Vertical Screen,2.510204088804665,Vertical Display
1576,0.11663436266666666,Low Performance,0.3860688651909499,Horizantal Screen,0.7706766900013852,Horizantal Display
1581,0.20929139133333333,Medium Performance,1.9231534773281365,Vertical Screen,0.8460317412158731,Horizantal Display
1574,0.159110707,Medium Performance,1.5777827539648974,Vertical Screen,1.1536796557127116,Vertical Display
1573,0.2617384616666667,Medium Performance,1.896901166998918,Vertical Screen,2.4661654092991694,Vertical Display
1572,0.19320293200000002,Medium Performance,2.0973735447994626,Vertical Screen,2.4848484909476585,Vertical Display
1571,0.17233822033333332,Medium Performance,1.7528768132934491,Vertical Screen,2.510204088804665,Vertical Display
1570,0.23528343533333337,Medium Performance,1.766145734576351,Vertical Screen,1.9523809514561405,Vertical Display
1575,0.18361966066666668,Medium Performance,0.7630547325128515,Horizantal Screen,0.7809523788772789,Horizantal Display
1569,0.27642941400000004,Medium Performance,2.268400799392844,Vertical Screen,1.9523809514561405,Vertical Display
1568,0.21007468733333334,Medium Performance,0.1503552747907121,Horizantal Screen,1.9523809514561405,Vertical Display
1596,0.1695584343333333,Medium Performance,2.0773020631166186,Vertical Screen,3.2074830072424687,Vertical Display
1597,0.16039988733333332,Medium Performance,1.4646628936484343,Vertical Screen,0.7706766900013852,Horizantal Display
1598,0.116591318,Low Performance,1.9333306238943995,Vertical Screen,1.1536796557127116,Vertical Display
1602,0.16393737666666666,Medium Performance,1.7759190540381449,Vertical Screen,1.1536796557127116,Vertical Display
1600,0.12031449733333334,Low Performance,1.7955530389783954,Vertical Screen,2.510204088804665,Vertical Display
1601,0.24208041733333333,Medium Performance,2.1582842695986253,Vertical Screen,2.8534798549701326,Vertical Display
1594,0.11134335733333334,Low Performance,0.4337468229447753,Horizantal Screen,1.1536796557127116,Vertical Display
1599,0.19879324666666665,Medium Performance,1.8630067321333776,Vertical Screen,1.0123456785624143,Vertical Display
1593,0.12705134733333331,Medium Performance,0.4743313221152849,Horizantal Screen,0.7706766900013852,Horizantal Display
1595,0.151025897,Medium Performance,0.6333426747326599,Horizantal Screen,0.7809523788772789,Horizantal Display
1591,0.15352039233333337,Medium Performance,1.8434239901290754,Vertical Screen,1.1536796557127116,Vertical Display
1590,0.19320293200000002,Medium Performance,1.9594608120136936,Vertical Screen,2.4848484909476585,Vertical Display
1589,0.21007468733333334,Medium Performance,1.8887153014794889,Vertical Screen,1.9523809514561405,Vertical Display
1588,0.17716489000000002,Medium Performance,1.693800143292143,Vertical Screen,2.510204088804665,Vertical Display
1587,0.15499697933333334,Medium Performance,3.1319323266952517,Vertical Screen,2.510204088804665,Vertical Display
1586,0.15499697933333334,Medium Performance,3.1319323266952517,Vertical Screen,2.510204088804665,Vertical Display
1585,0.23652971366666667,Medium Performance,1.8050941879600648,Vertical Screen,2.4661654092991694,Vertical Display
1584,0.23652971366666667,Medium Performance,1.8944764481123266,Vertical Screen,2.4661654092991694,Vertical Display
1592,0.2617384616666667,Medium Performance,1.9096260932922757,Vertical Screen,2.4661654092991694,Vertical Display
1618,0.14922812633333335,Medium Performance,1.6276958763310645,Vertical Screen,0.7706766900013852,Horizantal Display
1619,0.16833639533333333,Medium Performance,2.395673371934165,Vertical Screen,2.510204088804665,Vertical Display
1620,0.16833639533333333,Medium Performance,2.395673371934165,Vertical Screen,2.510204088804665,Vertical Display
1621,0.140657107,Medium Performance,1.8198546877292665,Vertical Screen,2.510204088804665,Vertical Display
1623,0.2617384616666667,Medium Performance,1.896901166998918,Vertical Screen,2.4661654092991694,Vertical Display
1627,0.14310340766666665,Medium Performance,1.5934782631558602,Vertical Screen,1.1536796557127116,Vertical Display
1625,0.159110707,Medium Performance,1.708212792860718,Vertical Screen,0.8460317412158731,Horizantal Display
1626,0.19320293200000002,Medium Performance,2.002732231576586,Vertical Screen,2.4848484909476585,Vertical Display
1628,0.15352039233333337,Medium Performance,1.7320089268761922,Vertical Screen,1.1536796557127116,Vertical Display
1617,0.16144288166666665,Medium Performance,0.46122705773491424,Horizantal Screen,0.7809523788772789,Horizantal Display
1624,0.21562539066666667,Medium Performance,1.4584623009447308,Vertical Screen,2.4848484909476585,Vertical Display
1616,0.12705134733333331,Medium Performance,0.4284767874350186,Horizantal Screen,0.7706766900013852,Horizantal Display
1622,0.19320293200000002,Medium Performance,1.9594608120136936,Vertical Screen,2.4848484909476585,Vertical Display
1614,0.12705134733333331,Medium Performance,0.36236205856233633,Horizantal Screen,0.7706766900013852,Horizantal Display
1615,0.12705134733333331,Medium Performance,0.43086669770946,Horizantal Screen,0.7706766900013852,Horizantal Display
1603,0.163443794,Medium Performance,1.7965156541872382,Vertical Screen,2.4848484909476585,Vertical Display
1604,0.21562539066666667,Medium Performance,1.7965156541872382,Vertical Screen,2.4848484909476585,Vertical Display
1605,0.17233822033333332,Medium Performance,3.189918871182421,Vertical Screen,2.510204088804665,Vertical Display
1607,0.20882840866666666,Medium Performance,1.9594608120136936,Vertical Screen,2.4848484909476585,Vertical Display
1608,0.19879324666666665,Medium Performance,1.8630067321333776,Vertical Screen,1.0123456785624143,Vertical Display
1606,0.17233822033333332,Medium Performance,3.592529986444261,Vertical Screen,2.510204088804665,Vertical Display
1609,0.19320293200000002,Medium Performance,2.0973735447994626,Vertical Screen,2.4848484909476585,Vertical Display
